gene_symbol,log2fc,pvalue,padj
EFNA5,0.8887161044513627,0.023221119,0.023221119
TMT1B,-0.8374218333357646,0.013199923,0.013199923
SNAI3-AS1,0.8054739232526723,0.004402216,0.004402216
EIF4B,-0.18895386009751375,0.013328496,0.013328496
RPL22L1,-0.3562654449320395,0.011629653,0.011629653
ZBTB7C,0.658587423519383,0.016046107,0.016046107
SLC25A43,-0.9091982799170093,0.032917055,0.032917055
DMTN,0.3990819956928217,0.04329815,0.04329815
AMER3,0.5387089467622855,0.049592889,0.049592889
ESR2,0.3842146979677075,2.62e-5,2.62e-5
F2RL2,1.2248169940473752,0.008428418,0.008428418
FABP6,0.7225238080592572,0.048938547,0.048938547
ZCCHC24,-0.4196668905711062,0.03246982,0.03246982
OAF,-0.36134624599139503,0.022188202,0.022188202
LRRC63,1.015979380903978,0.031092392,0.031092392
SPATS1,0.9242783734211861,0.001620006,0.001620006
PI16,1.7192385300053454,0.02002517,0.02002517
LHFPL5,0.7574958830488561,0.042849364,0.042849364
FGF5,1.2015099327338352,0.006816979,0.006816979
FGF8,-1.1732123043666436,0.004559322,0.004559322
FGFR1,-0.25193828739161916,0.037586163,0.037586163
NCBP2,-0.14701300829682615,0.02279535,0.02279535
TTC39A,0.5326565016055888,0.019132098,0.019132098
RBM34,0.09411396740411372,0.011016883,0.011016883
FSTL4,0.9019578649309524,0.037059101,0.037059101
KANK1,-0.5112260839350891,0.032469094,0.032469094
CYFIP1,-0.29294705901732643,0.001184131,0.001184131
DENND5A,-0.1647877306465526,0.047595733,0.047595733
NEMP1,-0.35215746997661,0.02007986,0.02007986
SUN1,-0.2529210035188396,0.010725735,0.010725735
CRB1,0.6546290552321048,0.038171116,0.038171116
HEY2,-1.3390567691999642,0.045480564,0.045480564
CLCF1,-0.4418048346546643,0.038462665,0.038462665
CCNDBP1,0.11703485799479726,0.024501538,0.024501538
ORC6,-0.33865481638144307,0.012315258,0.012315258
ZIM2,2.5445615478409165,0.003104318,0.003104318
PRND,1.555374764680592,0.046054818,0.046054818
CA14,-0.4081545725934608,0.021058669,0.021058669
LY96,0.5957073430151935,0.044580999,0.044580999
C21orf91-OT1,-0.8470162445233453,0.02039196,0.02039196
NR5A1,0.6904569299046834,0.021917604,0.021917604
EIF4E1B,0.3939904556292912,0.03694726,0.03694726
ASPHD1,0.27560922791004705,0.049664122,0.049664122
SLC41A1,-0.21507065518925692,0.036033316,0.036033316
GOLGA2P11,2.3737214510594007,0.023409325,0.023409325
MBLAC1,0.4348965496980412,0.020200564,0.020200564
SCML4,1.2962290843197064,0.010767368,0.010767368
NUTM1,0.613517397511793,0.033698068,0.033698068
SVIP,0.33321194085293304,0.049941622,0.049941622
BACE2,-0.8083138715104328,0.005274578,0.005274578
C1orf43,-0.09409153452310978,0.022437128,0.022437128
IL4I1,-0.26025257328273876,0.030987898,0.030987898
WWTR1,-0.24803854364903735,0.020446585,0.020446585
KANK2,-0.34555107899923515,0.023170474,0.023170474
KRT23,1.3427719713479995,0.040546807,0.040546807
REXO2,-0.29435185140403086,0.002419152,0.002419152
LRIG1,-0.6698595475903549,0.016485454,0.016485454
KIF26A,0.4597596050870688,0.049421189,0.049421189
TSPAN17,0.2718368154725873,0.047662874,0.047662874
IL1RAPL2,1.2972935909800523,0.041586166,0.041586166
AK5,0.737387990942888,0.035764542,0.035764542
GCH1,0.6661758391034943,0.001612272,0.001612272
GDF9,0.18856566603290356,0.02803143,0.02803143
GFRA3,1.109029976192263,0.014800288,0.014800288
SNORA64,-0.5058068280810452,0.045891797,0.045891797
GGTA1,1.332668996530162,0.033077686,0.033077686
CPNE7,0.31185086536092355,0.018835033,0.018835033
ANGPTL3,1.146431533614528,0.020297742,0.020297742
GNG11,-0.5803489051528569,0.036433676,0.036433676
CCR10,0.522054166816998,0.045733418,0.045733418
JAKMIP3,0.4072236419696846,0.032056998,0.032056998
WDR11-DT,1.5332743646496125,5.31904e-4,5.31904e-4
OTOGL,0.49920469600594025,0.032638698,0.032638698
TRHDE-AS1,1.0060639468086283,0.015738007,0.015738007
LINC01559,-1.4669096063628924,0.010354452,0.010354452
SIAH3,1.2254992237443205,0.002299042,0.002299042
ALDH1A2-AS1,1.4412751921835036,0.015544022,0.015544022
LINC03034,0.7562410724595489,0.014937954,0.014937954
LOC283731,0.5792538733676297,0.026485072,0.026485072
HMSD,-0.5841572767697928,0.048963369,0.048963369
RIIAD1,0.7739391367274483,0.028696907,0.028696907
LEMD1-AS1,1.1127979564986594,0.023949547,0.023949547
ESPNP,0.9452348516705855,0.011410721,0.011410721
LOC284898,1.6400755153762925,0.035688577,0.035688577
IAH1,-0.09525536151021548,0.005998303,0.005998303
FBXW12,1.0407476777742688,0.005914296,0.005914296
ZNF621,-0.30181676042133476,0.028001103,0.028001103
ANK1,0.8391469456493433,9.69332e-4,9.69332e-4
FOXD4L3,-1.1972373331066712,0.044792124,0.044792124
YIPF6,-0.15932573174792206,0.048236227,0.048236227
TRAV19,1.9479914025155782,0.042918752,0.042918752
IGLV5-52,-0.44117938233840526,0.02177682,0.02177682
GPX5,1.9062392468310225,0.016038071,0.016038071
GRIK1,1.5791341462801864,0.043540544,0.043540544
C11orf54,-0.18029121072697832,0.017480605,0.017480605
COMMD9,0.2548558412188116,0.022169967,0.022169967
CFAP20,0.2300404679481809,0.014032712,0.014032712
GRM2,0.8165906518288637,0.013877644,0.013877644
GTF2IP1,0.4102170948150234,0.028360482,0.028360482
POM121L9P,0.5485455630478607,0.038207248,0.038207248
UQCR10,0.24663301338467897,0.036037708,0.036037708
SENP1,0.13910207771978503,0.027440932,0.027440932
FAM216A,0.40087037674352166,0.046220224,0.046220224
GYPA,1.6538315026339716,0.047427522,0.047427522
PKN3,-0.4509475386199999,0.038164845,0.038164845
DONSON,-0.17967658942169923,0.033368525,0.033368525
HBQ1,0.6056060774683087,0.038111153,0.038111153
HCLS1,-1.0527729021927528,0.046660907,0.046660907
HEXB,-0.28450326919998775,0.017203076,0.017203076
KCNIP2,0.5815932804796003,0.029883014,0.029883014
HLA-A,-0.5217192454941445,0.02890419,0.02890419
HLA-DMA,0.5414288709095132,0.026645234,0.026645234
HLA-DMB,0.8043910531145922,0.003149494,0.003149494
AOAH,0.9699179877576058,0.038517018,0.038517018
HLA-G,-0.718754848353071,0.042627261,0.042627261
HLA-L,-0.6674205975258366,0.022085566,0.022085566
AOX1,0.4222246211844567,0.019738756,0.019738756
HOXC5,0.5539764355523399,0.022378966,0.022378966
HOXC6,-0.7581362942927202,0.038116241,0.038116241
HOXC8,-2.134448136572323,0.012233841,0.012233841
HOXD3,0.6658447067925775,0.027565146,0.027565146
SNAI3,0.7925879264465024,0.005361713,0.005361713
TMEM119,-1.9056504435090456,0.002249425,0.002249425
WHAMMP3,-0.5403530382147383,0.038507215,0.038507215
NUDT16-DT,0.6399326872020766,0.047154863,0.047154863
SLC35F4,1.2827942202241975,0.007212663,0.007212663
SMTNL2,0.5537167003349879,0.001348449,0.001348449
LRRC37A11P,1.8124994033115531,0.016505178,0.016505178
ZNF677,0.22980185024800506,0.047262511,0.047262511
ARHGAP40,-0.8672086029128651,0.042655605,0.042655605
NCKAP5,0.4457945539689986,0.024417243,0.024417243
IFNGR2,-0.08130167338578102,0.036414305,0.036414305
SELENOV,0.8400448611418537,0.029644677,0.029644677
HCN1,0.7300101465797854,0.037857596,0.037857596
NMNAT3,0.2907170761210569,0.001198597,0.001198597
IGSF1,0.6110270510682878,0.047084851,0.047084851
IL4,2.8588636679496,0.033616246,0.033616246
IL7,0.7171773518413099,0.008453205,0.008453205
AQP2,-1.1082311431437475,0.028111098,0.028111098
IL13,1.0669017100207279,0.021772758,0.021772758
IRF2BP2,-0.20277205295498352,0.02618575,0.02618575
ISL1,1.2582949449756426,0.005225161,0.005225161
ITGB5,-0.5540334500008786,0.039775762,0.039775762
KCNA1,1.0621835046401351,0.028065605,0.028065605
USP41P,-0.626139633306527,0.02776351,0.02776351
KCNA5,0.7592891727230588,0.028573935,0.028573935
TPTE2P6,0.8714000911446134,0.045559569,0.045559569
ASPG,1.1866799845345783,0.012790165,0.012790165
KCNC3,0.5469487039545183,0.02344452,0.02344452
ZNF568,0.34146637231801746,0.024746634,0.024746634
KCNF1,-0.5238909720428001,0.046154248,0.046154248
KCNJ9,0.5359897008534711,0.046338012,0.046338012
MIR381HG,-2.8285613145020103,0.047933815,0.047933815
ZNF582-DT,0.5349797450098542,0.035166181,0.035166181
KRTAP5-10,-1.1273446374216791,0.031282266,0.031282266
GVINP1,1.0078618517878088,0.028610652,0.028610652
FAM230I,0.5568041187477907,0.027051495,0.027051495
VGLL3,0.3681672068879697,0.017382096,0.017382096
SMIM32,0.6399893474536932,0.03148659,0.03148659
LINC00937,0.759344477390704,0.016824131,0.016824131
ACP7,-1.8530095537903861,0.020871563,0.020871563
UOX,1.5077510601306514,0.001543814,0.001543814
PTRHD1,-0.44030531628744873,0.004950823,0.004950823
LGALS3,-0.5750357717393325,0.038254409,0.038254409
EEIG1,-0.2579080649725005,0.005080716,0.005080716
MYO18A,0.21543455582723164,0.048785569,0.048785569
SHC4,0.755128313391899,0.019809261,0.019809261
GATA3-AS1,-5.037478588247762,0.023658998,0.023658998
ASIC2,1.11475607833669,0.02411254,0.02411254
LINC00517,1.6333599717800316,0.026821014,0.026821014
HERC2P2,-0.9504461223035164,0.031735638,0.031735638
LMO1,1.1266948808042716,0.004607073,0.004607073
BCRP2,0.6052556886579359,0.003147383,0.003147383
MIRLET7BHG,-1.370216068789938,0.041889107,0.041889107
HAGLR,0.38338415074376064,0.031217161,0.031217161
PRRT4,0.5427559410573202,0.009373155,0.009373155
LOC401557,0.8895133650373216,0.036122098,0.036122098
GOLGA2P3Y,-0.8087936277919248,0.031537058,0.031537058
LTA4H,-0.192620324805436,0.023373699,0.023373699
MIR124-2,1.1205015687494673,0.015727365,0.015727365
MIR218-2,0.9425116130025559,0.030408854,0.030408854
MIR224,0.9816061052260278,0.024913441,0.024913441
MAGEA5P,2.7744975028628334,0.045086631,0.045086631
MBP,0.3769706481513411,0.038082539,0.038082539
MEOX2,1.1741682896363763,0.027449015,0.027449015
MFAP2,-0.3701055847018641,0.015055221,0.015055221
MIP,1.1370483151011646,0.010193739,0.010193739
MOBP,1.7337187171931387,0.020314286,0.020314286
MPO,0.7010506682138535,0.010710013000000001,0.010710013000000001
MPP1,0.471473059196055,0.04270476,0.04270476
KRTAP5-5,-1.5062547177339878,0.023067185,0.023067185
TBC1D3P5,1.3033584037538877,0.039457692,0.039457692
ZNRF2P1,-0.4587662274874733,0.01243797,0.01243797
LOC441239,0.5622274789833013,0.026646521,0.026646521
MYO1B,0.3743108375567539,0.047169741,0.047169741
MTHFD1,-0.3012235196787089,0.015815988,0.015815988
NDUFB8,0.2157161167511872,0.047376181,0.047376181
SEPTIN2,-0.19492454040066903,0.009855765,0.009855765
NELL1,0.9862480364103444,0.041846104,0.041846104
NFATC1,-0.643637085832975,0.007337315,0.007337315
NFIC,-0.39373141362704067,0.044662962,0.044662962
NFKB2,-0.490200099301539,0.025830615,0.025830615
NKX2-2,-0.670608593165837,0.045942995,0.045942995
NPC1,-0.4689397884755954,0.005622058,0.005622058
NPPA,-1.0058671554261815,0.021621589,0.021621589
NTF3,1.4044905155665528,0.00258262,0.00258262
PAPPA-AS1,0.47951863574519615,0.024287347,0.024287347
TYMSOS,-0.4291381456047659,0.027474991,0.027474991
OR2C1,-1.256133519917228,0.031688061,0.031688061
PAPPA,0.46219028621152675,0.049015796,0.049015796
PAX5,0.5820161876524432,0.037782215,0.037782215
TAS2R8,3.416798357044656,0.004175358,0.004175358
ST8SIA3,0.7218885292331861,0.040479727,0.040479727
POLR1D,-0.233524329321147,0.038157086,0.038157086
ZNF706,0.20026309271775075,0.034889774,0.034889774
CHCHD2,-2.171939162572155,6.99272e-4,6.99272e-4
PBX3-DT,1.0625938809553934,0.04077332,0.04077332
SLC45A2,0.9286229500136565,0.048763597,0.048763597
PCSK5,-0.6482170078072277,0.034737979,0.034737979
CDKL3,0.19216553839401118,0.04910174,0.04910174
PDE4C,0.8407280345959766,0.019605898,0.019605898
RAB8B,0.2337721774204346,0.04394649,0.04394649
ATP8B1,-0.7266825504602532,0.035845444,0.035845444
PHYH,-0.2817681397174997,0.046589025,0.046589025
PLCL1,0.6014297125427952,0.043730819,0.043730819
PLCG2,-0.5137617408341778,0.041903684,0.041903684
PARP14,-0.41645782358508093,0.029374307,0.029374307
HAUS6,-0.24246798333008387,0.017006393,0.017006393
BEST2,1.0843258949056453,0.024782956,0.024782956
MTMR10,-0.2776918115025335,0.013684119,0.013684119
CYP2W1,-0.5035759775791451,0.01964994,0.01964994
SOHLH2,1.1814165888967127,0.02725353,0.02725353
TMEM132A,-0.450896770432361,0.031344329,0.031344329
TRMT61B,0.29169861600811725,0.031759743,0.031759743
PARPBP,-0.4258796301589978,0.017529392,0.017529392
MCUB,-0.36776118413266223,0.020533384,0.020533384
MRPL20,0.13082763504451456,0.017194124,0.017194124
CRYBG2,0.6014121686822583,0.019729747,0.019729747
NBDY,0.20417872478172017,0.02233685,0.02233685
WDR70,0.1364696433787672,0.026910921,0.026910921
CRTAC1,0.6970202664742919,0.035593098,0.035593098
ODAD2,1.1064609806766836,0.010391471,0.010391471
ELP3,0.24476352626781273,0.028190169,0.028190169
P3H2,-0.3207587704386102,0.033646129,0.033646129
QRSL1,-0.2644663609051486,0.039353088,0.039353088
PRB3,-1.350578967252426,0.017610344,0.017610344
GPRC5D,0.6440290987627405,0.049805048,0.049805048
DHTKD1,-0.2465395504556601,0.021519504,0.021519504
PIP4P2,0.558868432329129,0.0106907,0.0106907
CHRNA9,0.723454510684697,0.012485566,0.012485566
KIF16B,-0.4336951511143146,0.039462735,0.039462735
DOCK10,0.9513672283749709,0.033215208,0.033215208
NLRP2,-1.787431901213814,0.026948107,0.026948107
TMEM30A,0.3305869301187029,0.019642245,0.019642245
EXOC2,-0.1320816498966966,0.009971403,0.009971403
METTL2B,0.2937892994060693,0.022130145,0.022130145
PRKCE,0.7298512853224279,0.034898549,0.034898549
RNF114,-0.25640018493307704,0.04920811,0.04920811
PRKG1,0.6481304678771039,0.035098778,0.035098778
PRKG2,0.856944744141908,0.008656457,0.008656457
PRKY,-0.3920521491660847,0.040696964,0.040696964
ANKH,0.5940225512036691,0.013319077,0.013319077
PRMT8,0.718006309265926,0.002394834,0.002394834
PRPSAP2,0.11401531367291425,0.048536279,0.048536279
PSAP,-0.21443031735162293,0.033877919,0.033877919
AGPAT3,-0.28024814493894334,0.031818217,0.031818217
DHX33,-0.29530957694535015,0.037525792,0.037525792
NIT2,-0.2561550107165289,0.00303155,0.00303155
SHD,0.7942220732403873,0.022366791,0.022366791
PLAAT1,0.4041535836033822,0.041044507,0.041044507
CAMK1G,0.7329823819408726,0.009162641,0.009162641
NIPAL3,0.23074168866569825,0.023385895,0.023385895
NWD2,1.3583118826481742,0.009393759,0.009393759
GPR158,1.1250567257473103,0.042862076,0.042862076
ARHGAP31,-0.6210164241086433,0.013989093,0.013989093
SORCS2,0.29232179537788444,0.022354839,0.022354839
KCNT1,0.6080339921526738,0.04617796,0.04617796
ISLR2,0.6855956477906481,0.022137842,0.022137842
NYAP2,0.6749762713602115,0.041946359,0.041946359
NEUROD4,0.9422739186265652,0.028660819,0.028660819
RARRES2,-0.7795577842851366,0.005275291,0.005275291
TLNRD1,0.41767674524862214,0.046448504,0.046448504
RGS4,1.5428704957444301,0.00940661,0.00940661
SPCS3,0.2466059670441785,0.044775979,0.044775979
KLKP1,1.1275877479480576,0.036455387,0.036455387
RPS4Y1,-0.27209441975379123,0.004946125,0.004946125
LINC00051,3.0330410134283436,0.001691754,0.001691754
MIR486-1,0.8628372666405915,0.012190663,0.012190663
RYR1,0.6486176326538662,0.030144011,0.030144011
SORT1,-0.32825849141188385,0.029180445,0.029180445
BCAN,0.567475074144795,0.0223554,0.0223554
XPNPEP3,-0.288981457821143,0.021169756,0.021169756
NEUROG2,0.8196953492291801,0.018455407,0.018455407
ECSCR,-0.876772174002829,0.017352056,0.017352056
ISL1-DT,1.5598901686563313,0.001600702,0.001600702
SFRP4,-0.8983855278534506,0.006854853,0.006854853
FAM230E,1.1952157936046026,0.01386272,0.01386272
PURPL,-0.7902468644414226,5.04e-5,5.04e-5
SCGB1B2P,0.619150656187831,0.016003584,0.016003584
SPDYE10,0.5195192600767474,0.001343199,0.001343199
CDH22,0.9387032626672724,0.008238643,0.008238643
TEX14BP,0.9439434248350634,0.033573739,0.033573739
NR2F2-AS1,1.0063410243697686,0.020399924,0.020399924
LSP1P5,-0.5008114597552434,0.0038779,0.0038779
LINC01896,-1.7584846564237346,0.027540867,0.027540867
CLEC7A,1.6314493239745123,0.002806523,0.002806523
BNC1,0.7043728100720857,0.009854785,0.009854785
VPS16,0.19322533815366227,0.021809272,0.021809272
SERTAD4BP,1.1298991894956774,0.008335985,0.008335985
COL6A4P2,0.8817131298595752,0.042534999,0.042534999
SHMT1,-0.736689558474743,0.009736476,0.009736476
SMYD3,0.287438593227424,0.034150061,0.034150061
ELOVL1,-0.2080197299430042,0.039829581,0.039829581
SLC13A3,-0.21423373178625962,0.019629963,0.019629963
CES5AP1,-0.4290375555094543,0.046058201,0.046058201
MRPS15,0.10960680024681284,0.039826597,0.039826597
SLA,0.6206355447586703,0.029245358,0.029245358
VPS33A,0.2332949243548894,0.00229087,0.00229087
FAM230A,1.2711566027205556,0.017842841,0.017842841
H3C13,-0.9604179616937522,0.035481911,0.035481911
LSP1P4,0.5130358444318893,0.028206588,0.028206588
SLC9A2,0.7269379053982123,0.029791111,0.029791111
SLC22A3,0.7659896395532416,0.037658856,0.037658856
SLIT3,0.6300280762902544,0.015472136,0.015472136
SNCG,0.6441389422959435,0.004386272,0.004386272
SOAT1,-0.1368508689159066,0.042671818,0.042671818
SOX2,-0.6022513151527302,0.036184343,0.036184343
SPP2,2.987622962110816,0.046769076,0.046769076
SRP68,-0.09106795016429375,0.019146737,0.019146737
SSTR1,0.5406329450295023,0.045919647,0.045919647
ZFP36L1,-0.4422271683062027,0.036793782,0.036793782
STAT4,0.6859388624626915,0.022103199,0.022103199
SCARNA3,2.437371570249883,0.014535569,0.014535569
SNORA14A,3.8660386472664765,6.87311e-4,6.87311e-4
SNORA15,-1.0902746509104462,0.034169017,0.034169017
ZFP36L2,-0.8385383324388195,0.041093101,0.041093101
SURF1,-0.3674464792802403,0.037792477,0.037792477
BTC,-1.0651117374794392,0.014003014,0.014003014
SNORD78,-0.8640613424594517,0.026087919,0.026087919
TGFBI,0.6577971868436092,0.017028018,0.017028018
TGM3,0.7577851288924886,0.020119071,0.020119071
TNFAIP2,-0.9518011518895826,0.026007873,0.026007873
DDX11L16,-1.162016035539105,0.029087015,0.029087015
TULP2,0.2876723448113662,0.035053098,0.035053098
C6,1.3962927529687472,0.021562439,0.021562439
LINC01873,0.9844008737766848,0.01790061,0.01790061
MEIS1-AS3,0.9405028962943032,0.046640295,0.046640295
UBE2G2,-0.1794769383020369,0.006062964,0.006062964
VIM,-0.6043385349578311,0.017516729,0.017516729
MPPED2,1.044256696198367,0.021585411999999998,0.021585411999999998
WIPF1,-0.337618368290034,0.042996391,0.042996391
XRCC3,-0.44822035095829715,0.026261703,0.026261703
CNBP,-0.17867014502226847,0.005144407,0.005144407
SNORD114-23,-3.851624620375386,0.010972805,0.010972805
HAR1A,0.8337383382849926,0.01197796,0.01197796
ZNF132,1.1892594005977177,0.044999178,0.044999178
TRIM25,-0.5226799828809517,0.04266408,0.04266408
SEMA3B,-0.8600052055188192,0.039139994,0.039139994
MANF,-0.22706345779204534,0.023994007,0.023994007
LINC01260,0.7124880199783631,0.023031686,0.023031686
GGCT,-0.2167573204106729,0.032001799,0.032001799
METTL16,-0.13326653067730995,0.0346795,0.0346795
CCDC28B,0.32052446754699154,0.004408126,0.004408126
TNIP2,-0.19802936453282874,0.041845742,0.041845742
IRX6,2.234807677402712,0.011091978,0.011091978
CALCA,1.714251956303543,0.008208674,0.008208674
GALNT12,0.3070294782689868,0.021117154,0.021117154
CALCB,1.8024699905157389,0.01222858,0.01222858
COLGALT1,-0.38736465033468503,0.006703488,0.006703488
LIN28A,0.8954812073935803,0.037914537,0.037914537
C1orf115,0.48610786165781456,0.045590826,0.045590826
ARHGAP28,1.2049096692763024,0.001512369,0.001512369
THSD4,-1.024410164259168,0.025125304,0.025125304
MAGIX,-0.19198409747922193,0.035102312,0.035102312
TNIP3,0.715489673031815,0.043898863,0.043898863
LRRTM4,0.8120871788015005,0.046105634,0.046105634
CCDC33,0.7134919150773157,0.021038616,0.021038616
RUBCNL,0.8282933811561409,0.020411387,0.020411387
CEP63,0.24059838863044156,0.029509085,0.029509085
ULBP2,-1.2412982693448091,0.025444727,0.025444727
SSPN,-1.0320676378308833,0.035741345,0.035741345
COLEC12,-1.104238621846855,0.043294131,0.043294131
OR51E2,1.4484432874014632,0.035819429,0.035819429
TRIM56,-0.4045643874224816,0.00217245,0.00217245
FZD7,-0.7585996803741157,0.040203458,0.040203458
TCF7L1,-0.40993120394993526,0.035452021,0.035452021
H3C1,0.6806123782490076,0.040495024,0.040495024
MFRP,-0.684920062464085,0.022305963,0.022305963
RAMAC,0.24573086561093085,0.022362342,0.022362342
DYNLRB1,0.25562642553741305,0.015839803,0.015839803
SLC25A18,-0.2847804186336804,0.034443049,0.034443049
USHBP1,-1.8040728646471704,0.017675924,0.017675924
BRIP1,-0.47951909438293633,0.024820262,0.024820262
SPARCL1,-1.2333632315881167,0.049326063,0.049326063
TOMM40L,0.46420274712286275,0.021391184,0.021391184
LLPH,0.17491154054551655,0.002042416,0.002042416
CDIN1,0.33791132145057373,0.04252522,0.04252522
CASR,-3.209270006053046,0.03379441,0.03379441
NTNG2,0.6351065544642779,0.045270223,0.045270223
DDX11L2,-1.4412255512140348,0.042929682,0.042929682
ARHGAP5-AS1,0.39420030930554145,0.021801801,0.021801801
RIOX2,-0.40211160889348635,0.018446742,0.018446742
HSH2D,1.1343366248047706,0.023231785,0.023231785
DISP1,0.40016438934261755,0.038219298,0.038219298
UBL7,0.18739881580218834,0.019071069,0.019071069
PPFIA3,0.4340958353217245,0.017652316,0.017652316
PIR,-0.5057730117149473,0.028072037,0.028072037
LRRCC1,-0.45565968387068034,0.009998086,0.009998086
LBX2,-0.5854309852332067,0.012000193,0.012000193
PDLIM4,-0.5699471893485332,0.028074837,0.028074837
TNFSF11,1.4612972560672823,7.6964e-4,7.6964e-4
KCNK5,0.6222975969624435,0.041557613,0.041557613
PDE5A,0.7920587348268883,0.02241128,0.02241128
ADAM7,1.6096857730757426,0.014513733,0.014513733
TNFRSF18,-0.9825932595859739,0.044203675,0.044203675
SCEL,1.6072074802762597,0.039587703,0.039587703
IL18R1,0.9801004427626694,0.012624821,0.012624821
CCIN,0.3808976445301218,0.035608524,0.035608524
CFLAR,-0.19934304688212973,0.018151824,0.018151824
PROM1,-0.7562133539255602,0.0364691,0.0364691
ALDH1A2,1.3604492073408037,0.006246046,0.006246046
SPHK1,-0.5524292940868433,0.019974224,0.019974224
CACNA1I,0.6357448785122426,0.031490672,0.031490672
LINC01621,1.2852208339113032,0.013953287,0.013953287
KLHL6,0.9103588403517803,0.028224587,0.028224587
UBE3D,0.300864183978978,0.028590471,0.028590471
ZNF835,1.5639138992410544,0.034244693,0.034244693
CLDN10,-0.5912678924771504,0.027826486,0.027826486
RAPGEF4-AS1,0.6974696216542047,0.023180862,0.023180862
IGFN1,1.5286772173011713,0.036982723,0.036982723
DDX60L,-0.3926632618179031,0.046362572,0.046362572
EXOC3L4,-1.5855227040818431,0.044134509,0.044134509
LARGE1,0.5862488985339517,0.010075756,0.010075756
IL32,-0.5354638878241265,0.02727031,0.02727031
SPSB4,0.6467335039052362,0.023524759,0.023524759
CRLF1,0.8330281409959107,0.009225022,0.009225022
SNORD25,0.8289251215805186,0.0011944,0.0011944
NT5C1B,1.075499030186088,0.016098272,0.016098272
TRIP10,-0.4492567286722148,0.033149433,0.033149433
ZNHIT3,0.19137010375627972,0.024264357,0.024264357
SLIT2,0.6575199131095264,0.037388667,0.037388667
EGFEM1P,0.5924915481539139,0.039587709,0.039587709
RAB33A,0.49365785290510805,0.026152349,0.026152349
TJP2,-0.6065643169613865,0.026461802,0.026461802
ECEL1,0.6167240893613765,0.033898867,0.033898867
IL27RA,-0.4794444810213271,0.036466864,0.036466864
CHST3,-0.649402252056549,0.036268204,0.036268204
SLC4A8,0.6367638094544481,0.01971218,0.01971218
CXCL14,1.2391856381237734,0.047708013,0.047708013
SPAG7,0.15469179657420204,0.016733507,0.016733507
CD44,-0.8279392550673623,4.68347e-4,4.68347e-4
PDIA4,-0.2757766894857871,0.023733359,0.023733359
ABCG1,0.494890806823789,0.014890206,0.014890206
WSCD2,1.1305876909146568,8.52e-5,8.52e-5
GREB1,0.5002242731055286,0.023614302,0.023614302
SEC14L5,0.38310066230624445,0.026872041,0.026872041
RIPOR2,-0.44075037627221536,0.006135074,0.006135074
RASSF2,-0.8182320885906587,0.030988815,0.030988815
MELK,-0.3880345719784748,0.042703528,0.042703528
RUSC2,0.259876118744056,0.028808483,0.028808483
FIG4,0.2997283866126938,0.002373727,0.002373727
GFPT2,-0.3289826240388162,0.045790333,0.045790333
NR1H4,2.9335636746404816,0.026865665,0.026865665
